1#1+ы#1+а#1+ов#1+у#1+ам#1#1+ы#1+ом#1+ами#1+е#1+ах
0=аборт,1=аборт
1+й+2+а#1+й+2+и#1+й+2+и#1+е+2#1+й+2+е#1+й+2+ам#1+й+2+у#1+е+2#1+й+2+ою#1+й+2+ами#1+й+2+е#1+й+2+ах
0=двойка,1=дво,2=к
0=хозяйка,1=хозя,2=к
0=чайка,1=ча,2=к
1+й+2+а#1+й+2+и#1+й+2+и#1+е+2#1+й+2+е#1+й+2+ам#1+й+2+у#1+е+2#1+й+2+ой#1+й+2+ами#1+й+2+е#1+й+2+ах
0=двойка,1=дво,2=к
0=хозяйка,1=хозя,2=к
0=чайка,1=ча,2=к
1+ей#1+ьи#1+ья#1+ьёв#1+ью#1+ьям#1+ья#1+ьёв#1+ьём#1+ьями#1+ье#1+ьях
0=воробей,1=вороб
0=муравей,1=мурав
0=соловей,1=солов
1+е+2+ь#1+2+и#1+2+я#1+2+ей#1+2+ю#1+2+ям#1+е+2+ь#1+2+и#1+2+ём#1+2+ями#1+2+е#1+2+ях
0=день,1=д,2=н
0=пень,1=п,2=н
0=ремень,1=рем,2=н
1+е#1+я#1+я#1+ев#1+ю#1+ям#1+е#1+я#1+ем#1+ями#1+и#1+ях
0=платье,1=плать
0=подполье,1=подполь
0=устье,1=усть
1+а#1+и#1+и#1#1+е#1+ам#1+у#1#1+ею#1+ами#1+е#1+ах
0=мамаша,1=мамаш
0=папаша,1=папаш
0=теща,1=тёщ
1+а#1+и#1+и#1#1+е#1+ам#1+у#1#1+ей#1+ами#1+е#1+ах
0=мамаша,1=мамаш
0=папаша,1=папаш
0=теща,1=тёщ
1+2+а#1+у+2+ы#1+у+2+а#1+у+2+ов#1+у+2+у#1+у+2+ам#1+2+а#1+у+2+ы#1+у+2+ом#1+у+2+ами#1+у+2+е#1+у+2+ах
0=полвека,1=пол,2=век
0=полгода,1=пол,2=год
0=полчаса,1=пол,2=час
1#1+ья#1+а#1+ьев#1+у#1+ьям#1#1+ья#1+ом#1+ьями#1+е#1+ьях
0=кол,1=кол
0=лист,1=лист
0=прут,1=прут
1#1+ы#1+а#1+ев#1+у#1+ам#1#1+ы#1+ем#1+ами#1+е#1+ах
0=абзац,1=абзац
0=месяц,1=месяц
0=шприц,1=шприц
1#1+ы#1+а#1#1+у#1+ам#1+а#1#1+ом#1+ами#1+е#1+ах
0=грузин,1=грузин
0=партизан,1=партизан
0=солдат,1=солдат
-#1+и#-#1+ов#-#1+ам#-#1+и#-#1+ами#-#1+ах
0=духи,1=дух
0=останки,1=останк
0=очки,1=очк
-#1+и#-#1+ей#-#1+ям#-#1+и#-#1+ями#-#1+ях
0=джунгли,1=джунгл
0=сани,1=сан
0=сени,1=сен
-#1+2+и#-#1+е+2#-#1+2+ам#-#1+2+и#-#1+2+ами#-#1+2+ах
0=корточки,1=корточ,2=к
0=сумерки,1=сумер,2=к
0=цыпочки,1=цыпоч,2=к
1+ё+2#1+2+ы#1+2+а#1+2+ов#1+2+у#1+2+ам#1+2+а#1+2+ов#1+2+ом#1+2+ами#1+2+е#1+2+ах
0=козёл,1=коз,2=л
0=орёл,1=ор,2=л
1+я#1+и#1+и#1+й#1+е#1+ям#1+ю#1+и#1+ёю#1+ями#1+е#1+ях
0=колея,1=коле
0=струя,1=стру
1+я#1+и#1+и#1+й#1+е#1+ям#1+ю#1+и#1+ёй#1+ями#1+е#1+ях
0=колея,1=коле
0=струя,1=стру
1+ья#1+ьи#1+ьи#1+ей#1+ье#1+ьям#1+ью#1+ей#1+ьёю#1+ьями#1+ье#1+ьях
0=свинья,1=свин
0=судья,1=суд
1+ья#1+ьи#1+ьи#1+ей#1+ье#1+ьям#1+ью#1+ей#1+ьёй#1+ьями#1+ье#1+ьях
0=свинья,1=свин
0=судья,1=суд
1+ь+2+я#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ям#1+ь+2+ю#1+ь+2+и#1+ь+2+ею#1+ь+2+ями#1+ь+2+е#1+ь+2+ях
0=колокольня,1=колокол,2=н
0=спальня,1=спал,2=н
1+ь+2+я#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ям#1+ь+2+ю#1+ь+2+и#1+ь+2+ей#1+ь+2+ями#1+ь+2+е#1+ь+2+ях
0=колокольня,1=колокол,2=н
0=спальня,1=спал,2=н
1+ь+2+а#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+ь+2+и#1+ь+2+ою#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=капелька,1=капел,2=к
0=ступенька,1=ступен,2=к
1+ь+2+а#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+ь+2+и#1+ь+2+ой#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=капелька,1=капел,2=к
0=ступенька,1=ступен,2=к
1+ь+2+а#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+е+2#1+ь+2+ою#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=дядька,1=дяд,2=к
0=нянька,1=нян,2=к
1+ь+2+а#1+ь+2+и#1+ь+2+и#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+е+2#1+ь+2+ой#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=дядька,1=дяд,2=к
0=нянька,1=нян,2=к
1+ь#1+и#1+и#1+ей#1+и#1+ям#1+ь#1+ей#1+ью#1+ьми#1+и#1+ях
0=блядь,1=бляд
0=лошадь,1=лошад
1+ь#1+и#1+и#1+ей#1+и#1+ам#1+ь#1+ей#1+ью#1+ами#1+и#1+ах
0=мышь,1=мыш
0=сволочь,1=сволоч
1+ь#1+ери#1+ери#1+ерей#1+ери#1+ерям#1+ь#1+ерей#1+ерью#1+ерями#1+ери#1+ерях
0=дочь,1=доч
0=мать,1=мат
1+ое#1+ие#1+ого#1+их#1+ому#1+им#1+ое#1+ие#1+им#1+ими#1+ом#1+их
0=лёгкое,1=лёгк
0=шампанское,1=шампанск
1+о+2+ь#1+2+и#1+2+и#1+2+ей#1+2+и#1+2+ям#1+о+2+ь#1+2+и#1+о+2+ью#1+2+ями#1+2+и#1+2+ях
0=любовь,1=люб,2=в
0=церковь,1=церк,2=в
1+о+2+ь#1+2+и#1+2+и#1+2+ей#1+2+и#1+2+ам#1+о+2+ь#1+2+и#1+о+2+ью#1+2+ами#1+2+и#1+2+ах
0=ложь,1=л,2=ж
0=церковь,1=церк,2=в
1+о#1+еса#1+а#1+ес#1+у#1+есам#1+о#1+еса#1+ом#1+есами#1+е#1+есах
0=небо,1=неб
0=чудо,1=чуд
1+е+2+ь#1+2+и#1+2+я#1+2+ей#1+2+ю#1+2+ям#1+2+я#1+2+ей#1+2+ем#1+2+ями#1+2+е#1+2+ях
0=оборотень,1=оборот,2=н
0=парень,1=пар,2=н
1+е+2+а#1+ё+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+ё+2+ам#1+е+2+у#1+ё+2+ы#1+е+2+ою#1+ё+2+ами#1+е+2+е#1+ё+2+ах
0=верста,1=в,2=рст
0=звезда,1=зв,2=зд
1+е+2+а#1+ё+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+ё+2+ам#1+е+2+у#1+ё+2+ы#1+е+2+ой#1+ё+2+ами#1+е+2+е#1+ё+2+ах
0=верста,1=в,2=рст
0=звезда,1=зв,2=зд
1+е+2+а#1+ё+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+ё+2+ам#1+е+2+у#1+ё+2#1+е+2+ою#1+ё+2+ами#1+е+2+е#1+ё+2+ах
0=жена,1=ж,2=н
0=пчела,1=пч,2=л
1+е+2+а#1+ё+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+ё+2+ам#1+е+2+у#1+ё+2#1+е+2+ой#1+ё+2+ами#1+е+2+е#1+ё+2+ах
0=жена,1=ж,2=н
0=пчела,1=пч,2=л
1+е+2+а#1+е+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+е+2+ам#1+е+2+у#1+е+2+ы#1+е+2+ою#1+е+2+ами#1+е+2+е#1+е+2+ах
0=железа,1=жел,2=з
0=череда,1=чер,2=д
1+е+2+а#1+е+2+ы#1+е+2+ы#1+ё+2#1+е+2+е#1+е+2+ам#1+е+2+у#1+е+2+ы#1+е+2+ой#1+е+2+ами#1+е+2+е#1+е+2+ах
0=железа,1=жел,2=з
0=череда,1=чер,2=д
1+е+2+3+а#1+ё+2+3+ы#1+е+2+3+ы#1+ё+2+е+3#1+е+2+3+е#1+ё+2+3+ам#1+е+2+3+у#1+ё+2+3+ы#1+е+2+3+ою#1+ё+2+3+ами#1+е+2+3+е#1+ё+2+3+ах
0=весна,1=в,2=с,3=н
0=метла,1=м,2=т,3=л
1+е+2+3+а#1+ё+2+3+ы#1+е+2+3+ы#1+ё+2+е+3#1+е+2+3+е#1+ё+2+3+ам#1+е+2+3+у#1+ё+2+3+ы#1+е+2+3+ой#1+ё+2+3+ами#1+е+2+3+е#1+ё+2+3+ах
0=весна,1=в,2=с,3=н
0=метла,1=м,2=т,3=л
1+е+2+3+а#1+ё+2+3+ы#1+е+2+3+ы#1+е+2+ё+3#1+е+2+3+е#1+ё+2+3+ам#1+е+2+3+у#1+е+2+ё+3#1+е+2+3+ою#1+ё+2+3+ами#1+е+2+3+е#1+ё+2+3+ах
0=медсестра,1=медс,2=ст,3=р
0=сестра,1=с,2=ст,3=р
1+е+2+3+а#1+ё+2+3+ы#1+е+2+3+ы#1+е+2+ё+3#1+е+2+3+е#1+ё+2+3+ам#1+е+2+3+у#1+е+2+ё+3#1+е+2+3+ой#1+ё+2+3+ами#1+е+2+3+е#1+ё+2+3+ах
0=медсестра,1=медс,2=ст,3=р
0=сестра,1=с,2=ст,3=р
1+е#1+я#1+я#1+ей#1+ю#1+ям#1+е#1+я#1+ем#1+ями#1+е#1+ях
0=море,1=мор
0=поле,1=пол
1+ая#1+ые#1+ой#1+ых#1+ой#1+ым#1+ую#1+ых#1+ою#1+ыми#1+ой#1+ых
0=больная,1=больн
0=горничная,1=горничн
1+ая#1+ые#1+ой#1+ых#1+ой#1+ым#1+ую#1+ых#1+ой#1+ыми#1+ой#1+ых
0=больная,1=больн
0=горничная,1=горничн
1+а#1+и#1+и#1+ей#1+е#1+ам#1+у#1+и#1+ою#1+ами#1+е#1+ах
0=моча,1=моч
0=свеча,1=свеч
1+а#1+и#1+и#1+ей#1+е#1+ам#1+у#1+и#1+ой#1+ами#1+е#1+ах
0=моча,1=моч
0=свеча,1=свеч
1+а#1+и#1+и#1+ей#1+е#1+ам#1+у#1+ей#1+ею#1+ами#1+е#1+ах
0=чукча,1=чукч
0=юноша,1=юнош
1+а#1+и#1+и#1+ей#1+е#1+ам#1+у#1+ей#1+ей#1+ами#1+е#1+ах
0=чукча,1=чукч
0=юноша,1=юнош
1+2+я#1+2+и#1+2+и#1+е+2+ь#1+2+е#1+2+ям#1+2+ю#1+2+и#1+2+ёю#1+2+ями#1+2+е#1+2+ях
0=земля,1=зем,2=л
0=петля,1=пет,2=л
1+2+я#1+2+и#1+2+и#1+е+2+ь#1+2+е#1+2+ям#1+2+ю#1+2+и#1+2+ёй#1+2+ями#1+2+е#1+2+ях
0=земля,1=зем,2=л
0=петля,1=пет,2=л
1+2+е#1+2+а#1+2+а#1+е+2#1+2+у#1+2+ам#1+2+е#1+2+а#1+2+ем#1+2+ами#1+2+е#1+2+ах
0=полотенце,1=полотен,2=ц
0=сердце,1=серд,2=ц
1+2+а#1+2+ы#1+2+ы#1+о+2#1+2+е#1+2+ам#1+2+у#1+о+2#1+2+ою#1+2+ами#1+2+е#1+2+ах
0=княжна,1=княж,2=н
0=кукла,1=кук,2=л
1+2+а#1+2+ы#1+2+ы#1+о+2#1+2+е#1+2+ам#1+2+у#1+о+2#1+2+ой#1+2+ами#1+2+е#1+2+ах
0=княжна,1=княж,2=н
0=кукла,1=кук,2=л
1#1+ья#1+а#1+ьев#1+у#1+ьям#1+а#1+ьев#1+ом#1+ьями#1+е#1+ьях
0=брат,1=брат
0=собрат,1=собрат
1#1+ы#1+а#1+ев#1+у#1+ам#1+а#1+ев#1+ем#1+ами#1+е#1+ах
0=принц,1=принц
0=фриц,1=фриц
1#1+и#1+а#1+ей#1+у#1+ам#1+а#1+ей#1+ем#1+ами#1+е#1+ах
0=страж,1=страж
0=товарищ,1=товарищ
-#1+ь+2+и#-#1+е+2#-#1+ь+2+ам#-#1+ь+2+и#-#1+ь+2+ами#-#1+ь+2+ах
0=деньги,1=ден,2=г
0=четвереньки,1=четверен,2=к
-#1+и#-#1+ей#-#1+ам#-#1+и#-#1+ами#-#1+ах
0=мощи,1=мощ
0=щи,1=щ
-#1+и#-#1#-#1+ам#-#1+и#-#1+ами#-#1+ах
0=брызги,1=брызг
0=брюки,1=брюк
-#1+2+и#-#1+е+2#-#1+2+ам#-#1+е+2#-#1+2+ами#-#1+2+ах
0=детишки,1=детиш,2=к
0=ребятишки,1=ребятиш,2=к
ё+1#е+1+и#е+1+а#е+1+ей#е+1+у#е+1+ам#е+1+а#е+1+ей#е+1+ом#е+1+ами#е+1+е#е+1+ах
0=ёж,1=ж
человек#люди#человека#людей#человеку#людям#человека#людей#человеком#людьми#человеке#людях
0=человек
хвоя#хвои#хвои##хвое#хвоям#хвою##хвоею#хвоями#хвое#хвоях
0=хвоя
хвоя#хвои#хвои##хвое#хвоям#хвою##хвоей#хвоями#хвое#хвоях
0=хвоя
слуга#слуги#слуги#слуг#слуге#слугам#слугу#слуг##слугами#слуге#слугах
0=слуга
ребёночек#детки#ребёночка#деток#ребёночку#деткам#ребёночка#деток#ребёночком#детками#ребёночке#детках
0=ребеночек
р+1+бёнок#д+1+ти#р+1+бёнка#дет+1+й#р+1+бёнку#д+1+тям#р+1+бёнка#дет+1+й#р+1+бёнком#д+1+тьми#ребёнк+1#д+1+тях
0=ребёнок,1=е
р+1+бёнок#д+1+ти#р+1+бёнка#дет+1+й#р+1+бёнку#д+1+тям#р+1+бёнка#дет+1+й#р+1+бёнком#д+1+тьми#р+1+бёнке#д+1+тях
0=ребёнок,1=е
р+1+бёнок#д+1+ти#р+1+бёнка#д+1+тей#р+1+бёнку#д+1+тям#р+1+бёнка#д+1+тей#р+1+бёнком#д+1+тьми#ребёнк+1#д+1+тях
0=ребёнок,1=е
р+1+бёнок#д+1+ти#р+1+бёнка#д+1+тей#р+1+бёнку#д+1+тям#р+1+бёнка#д+1+тей#р+1+бёнком#д+1+тьми#р+1+бёнке#д+1+тях
0=ребёнок,1=е
парикмахерская#парикмахерские#парикмахерской#парикмахерских#парикмахерской#парикмахерским#парикмахерскую#парикмахерские##парикмахерскими#парикмахерской#парикмахерских
0=парикмахерская
мастерская#мастерские#мастерской#мастерских#мастерской#мастерским#мастерскую#мастерские##мастерских#мастерской#мастерскими
0=мастерская
год#года#года#лет#году#годам#год#годы#годом#годами#годе#годах
0=год
больная#больные#больной#больных#больной#больным#больную#больных##больными#больной#больных
0=больная
1+ё+2#1+ь+2+ы#1+ь+2+а#1+ь+2+ов#1+ь+2+у#1+ь+2+ам#1+ё+2#1+ь+2+ы#1+ь+2+ом#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=лед,1=л,2=д
1+ё+2#1+ь+2+и#1+ь+2+а#1+ь+2+ов#1+ь+2+у#1+ь+2+ам#1+ь+2+а#1+ь+2+ов#1+ь+2+ом#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=конек,1=кон,2=к
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+йма+2#1+ё+2#1+й+2+ы#1+ймо+2#1+йма+2+и#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+йма+2#1+ё+2#1+й+2+ы#1+ймо+2#1+й+2+ами#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+йма+2#1+ё+2#1+й+2+ы#1+й+2+ом#1+йма+2+и#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+йма+2#1+ё+2#1+й+2+ы#1+й+2+ом#1+й+2+ами#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+й+2+ам#1+ё+2#1+й+2+ы#1+ймо+2#1+йма+2+и#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+й+2+ам#1+ё+2#1+й+2+ы#1+ймо+2#1+й+2+ами#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+й+2+ам#1+ё+2#1+й+2+ы#1+й+2+ом#1+йма+2+и#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+ы#1+й+2+а#1+й+2+ов#1+й+2+у#1+й+2+ам#1+ё+2#1+й+2+ы#1+й+2+ом#1+й+2+ами#1+й+2+е#1+й+2+ах
0=заём,1=за,2=м
1+ё+2#1+й+2+и#1+й+2+а#1+й+2+ов#1+й+2+у#1+й+2+ам#1+ё+2#1+й+2+и#1+й+2+ом#1+й+2+ами#1+й+2+е#1+й+2+ах
0=паек,1=па,2=к
1+ё+2#1+е+2+ы#1+е+2+а#1+е+2+ов#1+е+2+у#1+е+2+ам#1+ё+2#1+е+2+ы#1+е+2+ом#1+е+2+ами#1+е+2+е#1+е+2+ах
0=черед,1=чер,2=д
1+ё+2#1+е+2+и#1+ё+2+а#1+е+2+ей#1+ё+2+у#1+е+2+ям#1+ё+2+а#1+е+2+ей#1+ё+2+ом#1+е+2+ями#1+ё+2+е#1+е+2+ях
0=чёрт,1=ч,2=рт
1+ё+2#1+е+2+а#1+ё+2+а#1+е+2+ов#1+ё+2+у#1+е+2+ам#1+ё+2#1+е+2+а#1+ё+2+ом#1+е+2+ами#1+ё+2+е#1+е+2+ах
0=шёлк,1=ш,2=лк
1+ё#1+я#1+я#1+ёв#1+ю#1+ям#1+ё#1+я#1+ём#1+ями#1+е#1+ях
0=острие,1=остри
1+я+2#1+й+2+ы#1+й+2+а#1+й+2+ев#1+й+2+у#1+й+2+ам#1+й+2+а#1+й+2+ев#1+й+2+ем#1+й+2+ами#1+й+2+е#1+й+2+ах
0=заяц,1=за,2=ц
1+я#1+ёна#1+ени#1+ён#1+ени#1+ёнам#1+я#1+ёна#1+енем#1+ёнами#1+ени#1+ёнах
0=знамя,1=знам
1+я#1+и#1+и#1+я#1+е#1+ям#1+ю#1+я#1+ею#1+ями#1+е#1+ях
0=галерея,1=галере
1+я#1+и#1+и#1+я#1+е#1+ям#1+ю#1+я#1+ей#1+ями#1+е#1+ях
0=галерея,1=галере
1+я#1+и#1+и#1+ь#1+е#1+ям#1+ю#1+и#1+ёю#1+ями#1+е#1+ях
0=простыня,1=простын
1+я#1+и#1+и#1+ь#1+е#1+ям#1+ю#1+и#1+ёй#1+ями#1+е#1+ях
0=простыня,1=простын
1+я#1+и#1+и#1+й#1+е#1+ям#1+ю#1+й#1+ёю#1+ями#1+е#1+ях
0=змея,1=зме
1+я#1+и#1+и#1+й#1+е#1+ям#1+ю#1+й#1+ёй#1+ями#1+е#1+ях
0=змея,1=зме
1+я#1+и#1+и#1+ей#1+е#1+ям#1+ю#1+и#1+ею#1+ями#1+е#1+ях
0=доля,1=дол
1+я#1+и#1+и#1+ей#1+е#1+ям#1+ю#1+и#1+ей#1+ями#1+е#1+ях
0=доля,1=дол
1+я#1+и#1+и#1+ей#1+е#1+ям#1+ю#1+ей#1+ею#1+ями#1+е#1+ях
0=дядя,1=дяд
1+я#1+и#1+и#1+ей#1+е#1+ям#1+ю#1+ей#1+ей#1+ями#1+е#1+ях
0=дядя,1=дяд
1+я#1+ена#1+ени#1+ян#1+ени#1+енам#1+я#1+ена#1+енем#1+енами#1+ени#1+енах
0=семя,1=сем
1+ьё#1+ья#1+ья#1+ий#1+ью#1+ьям#1+ьё#1+ья#1+ьём#1+ьями#1+ье#1+ьях
0=копье,1=коп
1+ья#1+ьи#1+ьи#1+ий#1+ье#1+ьям#1+ью#1+ий#1+ьею#1+ьями#1+ье#1+ьях
0=гостья,1=гост
1+ья#1+ьи#1+ьи#1+ий#1+ье#1+ьям#1+ью#1+ий#1+ьей#1+ьями#1+ье#1+ьях
0=гостья,1=гост
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ьма+2#1+ь+2+о#1+ь+2+а#1+ьмо+2#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ьма+2#1+ь+2+о#1+ь+2+а#1+ьмо+2#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ьма+2#1+ь+2+о#1+ь+2+а#1+ь+2+ом#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ьма+2#1+ь+2+о#1+ь+2+а#1+ь+2+ом#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ь+2+ам#1+ь+2+о#1+ь+2+а#1+ьмо+2#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ь+2+ам#1+ь+2+о#1+ь+2+а#1+ьмо+2#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+о#1+ь+2+а#1+ь+2+а#1+е+2#1+ь+2+у#1+ь+2+ам#1+ь+2+о#1+ь+2+а#1+ь+2+ом#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=письмо,1=пис,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ьма+2#1+ь+2+у#1+ь+2+ы#1+ь+2+ою#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=тюрьма,1=тюр,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ьма+2#1+ь+2+у#1+ь+2+ы#1+ь+2+ою#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=тюрьма,1=тюр,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ьма+2#1+ь+2+у#1+ь+2+ы#1+ь+2+ой#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=тюрьма,1=тюр,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ьма+2#1+ь+2+у#1+ь+2+ы#1+ь+2+ой#1+ь+2+ами#1+ь+2+е#1+ь+2+ах
0=тюрьма,1=тюр,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+ь+2+ы#1+ь+2+ою#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
0=тюрьма,1=тюр,2=м
1+ь+2+а#1+ь+2+ы#1+ь+2+ы#1+е+2#1+ь+2+е#1+ь+2+ам#1+ь+2+у#1+ь+2+ы#1+ь+2+ой#1+ьма+2+и#1+ь+2+е#1+ь+2+ах
